GO:0007187	P	0.05	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger
GO:1904321	P	0.02	response to forskolin
GO:1902531	P	0.02	regulation of intracellular signal transduction
GO:1901655	P	0.02	cellular response to ketone
GO:0071407	P	0.02	cellular response to organic cyclic compound
GO:0071396	P	0.02	cellular response to lipid
GO:0050804	P	0.02	modulation of synaptic transmission
GO:0023057	P	0.02	negative regulation of signaling
GO:0019933	P	0.02	cAMP-mediated signaling
GO:0010648	P	0.02	negative regulation of cell communication
