GO:0009987	P	0.04	cellular process
GO:0050794	P	0.02	regulation of cellular process
GO:0044763	P	0.02	single-organism cellular process
GO:0090305	P	0.01	nucleic acid phosphodiester bond hydrolysis
GO:0090090	P	0.01	negative regulation of canonical Wnt signaling pathway
GO:0060964	P	0.01	regulation of gene silencing by miRNA
GO:0055085	P	0.01	transmembrane transport
GO:0051480	P	0.01	regulation of cytosolic calcium ion concentration
GO:0046133	P	0.01	pyrimidine ribonucleoside catabolic process
GO:0045892	P	0.01	negative regulation of transcription, DNA-templated
