GO:0000041	P	0.04	transition metal ion transport
GO:0098662	P	0.02	inorganic cation transmembrane transport
GO:0072511	P	0.02	divalent inorganic cation transport
GO:0071369	P	0.02	cellular response to ethylene stimulus
GO:0050790	P	0.02	regulation of catalytic activity
GO:0050787	P	0.02	detoxification of mercury ion
GO:0044093	P	0.02	positive regulation of molecular function
GO:0010118	P	0.02	stomatal movement
GO:0009755	P	0.02	hormone-mediated signaling pathway
GO:0000160	P	0.02	phosphorelay signal transduction system
