GO:0050892	P	0.01	intestinal absorption
GO:0043171	P	0.01	peptide catabolic process
GO:0022900	P	0.01	electron transport chain
GO:0019885	P	0.01	antigen processing and presentation of endogenous peptide antigen via MHC class I
GO:0019629	P	0.01	propionate catabolic process, 2-methylcitrate cycle
GO:0019385	P	0.01	methanogenesis, from acetate
GO:0010040	P	0.01	response to iron(II) ion
GO:0009791	P	0.01	post-embryonic development
GO:0008217	P	0.01	regulation of blood pressure
GO:0006879	P	0.01	cellular iron ion homeostasis
