GO:0003824	F	0.51	catalytic activity
GO:0016787	F	0.08	hydrolase activity
GO:1901363	F	0.03	heterocyclic compound binding
GO:0097159	F	0.03	organic cyclic compound binding
GO:0008233	F	0.03	peptidase activity
GO:0070011	F	0.02	peptidase activity, acting on L-amino acid peptides
GO:0005215	F	0.02	transporter activity
GO:0070677	F	0.01	rRNA (cytosine-2'-O-)-methyltransferase activity
GO:0050515	F	0.01	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity
GO:0043023	F	0.01	ribosomal large subunit binding
