GO:2000170	P	0.01	positive regulation of peptidyl-cysteine S-nitrosylation
GO:1903597	P	0.01	negative regulation of gap junction assembly
GO:1902033	P	0.01	regulation of hematopoietic stem cell proliferation
GO:1900086	P	0.01	positive regulation of peptidyl-tyrosine autophosphorylation
GO:0071838	P	0.01	cell proliferation in bone marrow
GO:0061098	P	0.01	positive regulation of protein tyrosine kinase activity
GO:0060218	P	0.01	hematopoietic stem cell differentiation
GO:0060047	P	0.01	heart contraction
GO:0055114	P	0.01	oxidation-reduction process
GO:0051289	P	0.01	protein homotetramerization
