GO:0005381	F	0.30	iron ion transmembrane transporter activity
GO:0005375	F	0.30	copper ion transmembrane transporter activity
GO:0052813	F	0.05	phosphatidylinositol bisphosphate kinase activity
GO:0052742	F	0.05	phosphatidylinositol kinase activity
GO:0035639	F	0.05	purine ribonucleoside triphosphate binding
GO:0035004	F	0.05	phosphatidylinositol 3-kinase activity
GO:0032559	F	0.05	adenyl ribonucleotide binding
GO:0032550	F	0.05	purine ribonucleoside binding
GO:0016307	F	0.05	phosphatidylinositol phosphate kinase activity
GO:0004672	F	0.02	protein kinase activity
