GO:1901841	P	0.01	regulation of high voltage-gated calcium channel activity
GO:1901339	P	0.01	regulation of store-operated calcium channel activity
GO:0060316	P	0.01	positive regulation of ryanodine-sensitive calcium-release channel activity
GO:0055117	P	0.01	regulation of cardiac muscle contraction
GO:0051561	P	0.01	positive regulation of mitochondrial calcium ion concentration
GO:0051412	P	0.01	response to corticosterone
GO:0051343	P	0.01	positive regulation of cyclic-nucleotide phosphodiesterase activity
GO:0051260	P	0.01	protein homooligomerization
GO:0051000	P	0.01	positive regulation of nitric-oxide synthase activity
GO:0046777	P	0.01	protein autophosphorylation
